label_target	label_others	model	epoch	loss	accuracy	precision	recall	model_path	model_init	col_labels	col_corpus	splits	ngram_size	vocab_size	batch_size	cbow
News & Politics	['Comedy']	model_1_cnn	3	2.6441084316798618	0.5209942076887403	nan	0.005714285586561475	models_wo_captions/trigrams/politics_comedy/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19072), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Comedy']	model_1_cnn	4	1.4404505065509252	0.4919763505458832	0.4819980817181723	0.6043605847018105	models_wo_captions/trigrams/politics_comedy/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19072), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Comedy']	model_1_cnn	test	1.3433448374271393	0.5026727020740509	0.49686840176582336	0.5653661042451859	models_wo_captions/trigrams/politics_comedy/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19072), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Comedy']	model_2_cnn	0	1.3370460697582789	0.5098334934030261	nan	0.0658385099044868	models_wo_captions/trigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19072), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Comedy']	model_2_cnn	1	1.0225378019469125	0.5319739409855434	0.5133300593921116	0.43172403424978256	models_wo_captions/trigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19072), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Comedy']	model_2_cnn	2	2.253788573401315	0.4844956568309239	0.5067129049982343	0.6777887940406799	models_wo_captions/trigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19072), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Comedy']	model_2_cnn	3	1.4801153114863805	0.5254584934030261	nan	0.01542462142450469	models_wo_captions/trigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19072), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Comedy']	model_2_cnn	4	1.2502149173191615	0.46356177755764555	0.4627829236643655	0.8615098340170724	models_wo_captions/trigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19072), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Comedy']	model_2_cnn	test	1.1436126232147217	0.5026727020740509	0.504011295735836	0.8965405225753784	models_wo_captions/trigrams/politics_comedy/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19072), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	0	0.6956978695733207	0.48910189100674223	nan	0.003968253997819764	models_wo_captions/trigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	1	0.7112893377031598	0.5064338275364467	0.5064338275364467	1.0	models_wo_captions/trigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	2	0.6967950718743461	0.4779411767210279	0.4943645213331495	0.8245881455285209	models_wo_captions/trigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	3	0.7317674160003662	0.5131302561078753	0.545054955141885	0.16832311344998224	models_wo_captions/trigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	4	0.999324117388044	0.4846376052924565	0.49930783254759653	0.8409571988242013	models_wo_captions/trigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_0_wordembavg_2linear	test	0.8771315217018127	0.5690104216337204	0.5636210441589355	0.8989596366882324	models_wo_captions/trigrams/politics_people/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	0	1.5148876224245345	0.4957983195781708	nan	0.009259259328246117	models_wo_captions/trigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	1	1.2818832738058907	0.5002626052924565	nan	0.05001803833459105	models_wo_captions/trigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	2	1.7740588528769357	0.5042016846793038	0.5053620253290448	0.9733465569359916	models_wo_captions/trigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	3	1.4828976392745972	0.4997373989650181	0.5043703402791705	0.9192911216190883	models_wo_captions/trigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	4	2.8114807861191884	0.4511554624353136	0.46306573493140085	0.5439460022108895	models_wo_captions/trigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_1_cnn	test	2.5204756259918213	0.5694444477558136	0.5695486217737198	0.6382279023528099	models_wo_captions/trigrams/politics_people/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	0	0.977302474634988	0.4841123989650181	0.47251135962350027	0.45753367245197296	models_wo_captions/trigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	1	0.8930676664624896	0.5069590338638851	nan	0.1260305451495307	models_wo_captions/trigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	2	1.5614563396998815	0.5064338275364467	0.5065401239054543	0.9964285748345512	models_wo_captions/trigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	3	1.1083310672215052	0.48188025610787527	0.5012299759047372	0.6910744309425354	models_wo_captions/trigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	4	1.1452293140547616	0.4824054624353136	0.5015614458492824	0.7151100294930595	models_wo_captions/trigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['People & Blogs']	model_2_cnn	test	1.0636080503463745	0.5655381977558136	0.5638365373015404	0.7610180228948593	models_wo_captions/trigrams/politics_people/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=18876), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	0	0.8192633291085561	0.5341605395078659	0.5341605395078659	1.0	models_wo_captions/trigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	1	0.8310257693131765	0.5341605395078659	0.5341605395078659	1.0	models_wo_captions/trigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	2	0.8826237519582113	0.5315563728411993	0.5328377882639567	0.9947916666666666	models_wo_captions/trigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	3	0.9877774318059286	0.5263480395078659	0.5297149568796158	0.9685268600781759	models_wo_captions/trigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	4	1.5209673047065735	0.5263480395078659	0.5302662005027136	0.9752594629923502	models_wo_captions/trigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_0_wordembavg_2linear	test	1.3709983428319295	0.5498511989911398	0.5482483506202698	0.9611486395200094	models_wo_captions/trigrams/politics_science/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_1_cnn	0	1.3460609714190166	0.5289522061745325	0.5321127275625864	0.9755028684933981	models_wo_captions/trigrams/politics_science/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_1_cnn	1	1.288407524426778	0.4950980395078659	0.5395820041497549	0.5802887231111526	models_wo_captions/trigrams/politics_science/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_1_cnn	2	1.2928946216901143	0.5289522061745325	0.5315875510374705	0.9799290001392365	models_wo_captions/trigrams/politics_science/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_1_cnn	3	1.2958481510480244	0.5260416666666666	0.5296837538480759	0.968434751033783	models_wo_captions/trigrams/politics_science/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_1_cnn	4	1.1218624114990234	0.5136335790157318	0.5411283224821091	0.6899538338184357	models_wo_captions/trigrams/politics_science/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_1_cnn	test	1.1161754131317139	0.5654761989911398	0.5813662807146708	0.6829225023587545	models_wo_captions/trigrams/politics_science/model_1_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 200, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 200, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 200, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=600, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_2_cnn	0	1.0300785700480144	0.5315563728411993	0.5346404065688452	0.9567528665065765	models_wo_captions/trigrams/politics_science/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_2_cnn	1	0.9943921566009521	0.4957107851902644	0.5403292924165726	0.5587587654590607	models_wo_captions/trigrams/politics_science/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_2_cnn	2	1.1408526301383972	0.5237438728411993	0.52991350988547	0.971260130405426	models_wo_captions/trigrams/politics_science/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_2_cnn	3	0.9352995951970419	0.5162377456823984	0.5291140824556351	0.8838059504826864	models_wo_captions/trigrams/politics_science/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_2_cnn	4	1.0658849875132244	0.5055147061745325	0.5237492571274439	0.8975253105163574	models_wo_captions/trigrams/politics_science/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Science & Technology']	model_2_cnn	test	1.0185725688934326	0.5670705835024515	0.5632842381795248	0.9132882952690125	models_wo_captions/trigrams/politics_science/model_2_cnn.pt	{'embedding': Embedding(25002, 100, padding_idx=19061), 'convs': ModuleList(   (0): Conv2d(1, 100, kernel_size=(3, 100), stride=(1, 1))   (1): Conv2d(1, 100, kernel_size=(4, 100), stride=(1, 1))   (2): Conv2d(1, 100, kernel_size=(5, 100), stride=(1, 1)) ), 'fc': Linear(in_features=300, out_features=1, bias=True), 'dropout': Dropout(p=0.5, inplace=False)}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
News & Politics	['Music']	model_0_wordembavg_2linear	0	0.7052699327468872	0.42291666401757133	0.42291666401757133	1.0	models_wo_captions/trigrams/politics_music/model_0_wordembavg_2linear.pt	{'embedding': Embedding(25002, 100, padding_idx=19071), 'linear1': Linear(in_features=100, out_features=50, bias=True), 'linear2': Linear(in_features=50, out_features=1, bias=True), 'relu': ReLU()}	category_id	['title', 'tags', 'description']	[0.4, 0.4, 0.2]	3	25000	64	False
